Platform,SPN,User Display Name,Display Types,TIME,Event,Config,Dependency,Access Level (Wintrac),Unit of Measurement,Event log when alarm code(s) set,Event Log When Parameter Changes?,Auto Log at Power ON?,Auto Log at Noon (12:05 PM)?,Additional Reqs,Documentation Notes,Access Level (WinTrac)
Nebula-Galaxy,0x05E2,Combo Device DC/AC Inverter Ready,Table Only,False,TRUE,FALSE,No Dependency,Technician,,579,False,False,False,InverterReady,,
Nebula-Galaxy,0x05E3,Combo Device DC/AC Error Status,Table Only,False,TRUE,FALSE,No Dependency,Technician,,579,False,False,False,InverterErrorStatus,,
Nebula-Galaxy,0x05E4,Combo Device DC/AC Speed,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,579,False,False,False,Compressor Actual Speed,,
Nebula-Galaxy,0x05E5,Combo Device DC/AC Power,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,579,False,False,False,,,
Nebula-Galaxy,0x05E9,System State,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x05E9,System State Zone1,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824>=1 OR ZoneConfiguration<0xF824>=2,Technician,,,False,False,False,,,
Nebula-Galaxy,0x05EA,System State Zone2,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824>=2,Technician,,,False,False,False,,,
Nebula-Galaxy,0x05F1,Evaporator Fan Usage,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x05F1,Evaporator Fan Usage Zone 1,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x05F2,Restart Differential,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x05F2,Restart Differential Zone 1,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Railblazer,0x05FA,FlashLoad Source,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
AMT,0x05FA,FlashLoad Source,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,True,False,False,,,
AMT,0x0617,System Output State,Table Only,True,FALSE,FALSE,No Dependency,Technician,,"21, 22, 23, 24, 26, 32",False,False,False,,,
AMT,0x0618,Zone 1 Output State,Table Only,True,FALSE,FALSE,No Dependency,Technician,,"21, 22, 23, 24, 26, 32",False,False,False,,,
AMT,0x0619,Zone 2 Output State,Table Only,True,FALSE,FALSE,ZoneConfiguration<0xF824> is greater than 1,Technician,,"21, 22, 23, 24, 26, 32",False,False,False,,"P.Carr 29th Jan 24: 
updating dependency (previously had no dependency).",
AMT,0x0622,Return Air Temperature - Zone 3,Graph and Table,True,FALSE,FALSE,ZoneConfiguration<0xF824> is greater than 2,User,"Temperatures (◦C/◦F )
MT Zone 3","3, 280",False,False,False,,,
AMT,0x0623,Discharge Air Temperature - Zone 3,Graph and Table,True,FALSE,FALSE,ZoneConfiguration<0xF824> is greater than 2,User,"Temperatures (◦C/◦F )
MT Zone 3","4, 280",False,False,False,,,
AMT,0x0624,Evaporator Coil Temperature - Zone 3,Graph and Table,True,FALSE,FALSE,ZoneConfiguration<0xF824> is greater than 2,User,"Temperatures (◦C/◦F )
MT Zone 3","2, 9, 280",False,False,False,,,
AMT,0x0649,Zone 1 Run Time Hours,Table Only,False,TRUE,FALSE,No Dependency,Technician,,64,False,False,True,,,
AMT,0x064A,Zone 2 Run Time Hours,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,Technician,,64,False,False,True,,,
AMT,0x064B,Remote Evap. Type - Zone 2,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,Technician,,"52, 67, 110, 112, 143",True,False,False,,,
Nebula-Galaxy,0x064F,Combo Device Temperature,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,Temperatures (◦C/◦F ) MT Zone 1,"206, 265, 579",False,False,False,ComboDeviceTemp,,
Nebula-Galaxy,0x0650,Combo Device DC Bus Voltage,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,Voltage (V),265,False,False,False,,,
Nebula-Galaxy,0x0651,Combo Device DC Bus Power,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,265,False,False,False,,,
Nebula-Galaxy,0x0652,Combo Device State,Table Only,False,TRUE,FALSE,No Dependency,Technician,,265,False,False,False,ComboDeviceState,,
Nebula-Galaxy,0x0653,Combo Device Error Lamp,Table Only,False,TRUE,FALSE,No Dependency,Technician,,265,False,False,False,,,
Nebula-Galaxy,0x0656,Combo Device Precharge Status,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,"enum values: 0 - Precharge_active
1 - Precharge_completed",,
AMT,0x0661,Zone 2 - Fan Motor 1 Current Drawn,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,Technician,,112,False,False,False,,,
Nebula-Galaxy,0x0665,Economizer Liquid Line Solenoid Current Drawn,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,"10,26,93,95",False,False,False,,,
AMT,0x0670,Suction Line Solenoid Z2 Current Drawn,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,Technician,,110,False,False,False,,,
AMT,0x0671,Liquid Line Solenoid Z2 Current Drawn,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,Technician,,67,False,False,False,,,
AMT,0x0672,Hot Gas Solenoid Z2 Current Drawn,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,Technician,,52,False,False,False,,,
AMT,0x0673,Suction Line Solenoid Z3 Current Drawn,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 2,Technician,,110,False,False,False,,,
AMT,0x0674,Liquid Line Solenoid Z3 Current Drawn,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 2,Technician,,67,False,False,False,,,
AMT,0x0675,Hot Gas Solenoid Z3 Current Drawn,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 2,Technician,,52,False,False,False,,,
AMT,0x0678,Zone 2 - Drain Hose Heater Current Drawn,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,Technician,,143,False,False,False,,,
AMT,0x0679,Zone 3 - Drain Hose Heater Current Drawn,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 2,Technician,,143,False,False,False,,,
AMT,0x068B,Zone 2 - Fan Motor 2 Current Drawn,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,Technician,,112,False,False,False,,,
AMT,0x068C,Zone 2 - Fan Motor 3 Current Drawn,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,Technician,,112,False,False,False,,,
Nebula-Galaxy,0x0698,Truck Low Voltage Command,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x0699,PDU Heater Requested Duty Cycle Command,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,This duty cycle is the requested duty cycle,,
Nebula-Galaxy,0x069A,High Voltage Power Source Command,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x069E,Pull Down Time Zone 1,Table Only,True,FALSE,FALSE,Temp control mode (0x0176)  == Pulldown,Technician,,,False,False,False,,,
Nebula-Galaxy,0x069E,Pull Down Time,Table Only,True,FALSE,FALSE,Temp control mode (0x0176)  == Pulldown,Technician,,,False,False,False,,,
AMT,0x06A7,Defrost Controlling Sensor - Zone 2,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,Technician,,,True,False,False,,,
AMT,0x06A8,Defrost Termination Method - Zone 2,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,Technician,,,False,False,False,Event log after defrost completion (defrost complete when DefrostFractionZ2<0x05EF> = 1 ),"P.Carr 14th June 22: 
Updated the additional requirement to clarify the correct SPN which defines defrost completion for zone 2 (DefrostFractionZ2<0x05EF>)",
AMT,0x06B2,Timed Defrost - Zone 2,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,User,,,True,False,False,,Event log which indicates defrost request,
AMT,0x06B3,Manual Defrost - Zone 2,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,User,,,True,False,False,,Event log which indicates defrost request,
AMT,0x06B4,Low Coil Temperature Demand Defrost - Zone 2,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,User,,,True,False,False,,Event log which indicates defrost request,
AMT,0x06B5,Variable Temp. Differential Demand Defrost - Zone 2,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,User,,,True,False,False,,Event log which indicates defrost request,
AMT,0x06B6,Modulation Demand Defrost - Zone 2,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,User,,,True,False,False,,Event log which indicates defrost request,
AMT,0x06B7,Door Open Defrost - Zone 2,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,User,,,True,False,False,,Event log which indicates defrost request,
AMT,0x06B8,Alert Defrost - Zone 2,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,User,,,True,False,False,,Event log which indicates defrost request,
Nebula-Galaxy,0x06CD,Close Heater Relay,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x06E1,Combo Device DC/AC Current,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,Currents (A),579,False,False,False,InverterCurrent,,
AMT,0x0700,Power Down Reason,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,True,False,False,Event Log at Power OFF,17th June 22: Added by P.Carr,
Nebula-Galaxy,0x074A,Condenser Fan Current,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,Currents (A),534,False,False,False,,,
Nebula-Galaxy,0x074B,Evaporator Fan Current,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,Currents (A),590,False,False,False,,,
Nebula-Galaxy,0x074B,Evaporator Fan Current Zone 1,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,Currents (A),112,False,False,False,,,
AMT,0x076C,Reset Type,Table Only,False,TRUE,FALSE,No Dependency,User,,,True,False,False,,19th Sept 22: Added by P.Carr to aid in diagnosis of field issues by determining if unit config reset or cold reset has been performed (i.e. after flash loading),
Nebula-Galaxy,0x076D,Pull down Time Remaining,Table Only,True,FALSE,FALSE,Temp control mode (0x0176)  == Pulldown,Technician,,,False,False,False,,,
Nebula-Galaxy,0x076D,Pull down Time Remaining Zone 1,Table Only,True,FALSE,FALSE,Temp control mode (0x0176)  == Pulldown,Technician,,,False,False,False,,,
Nebula-Galaxy,0x0771,Roadside Condenser Fan speed Request,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,267,False,False,False,RoadCondFspdRequest,,
Nebula-Galaxy,0x0771,Port Condenser Fan speed Request,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,267,False,False,False,,,
Nebula-Galaxy,0x0772,Evaporator Fan speed Request Zone 1,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x0772,Roadside Evaporator Fan Speed Request,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,267,False,False,False,RoadEvapFspdRequest,,
Nebula-Galaxy,0x0773,Star Condenser Fan speed Request,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,268,False,False,False,CurbCondFspdRequest,,
Nebula-Galaxy,0x0773,Curbside Condenser Fan speed Request,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,268,False,False,False,,,
Nebula-Galaxy,0x0774,Curbside Evaporator Fan Speed Request,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,268,False,False,False,CurbEvapFspdRequest,,
Nebula-Galaxy,0x0774,Evaporator Fan speed Request Zone 2,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,,False,False,False,,,
AMT,0x0776,Fixed Delta Modulation Defrost - Zone 1,Table Only,False,TRUE,FALSE,No Dependency,User,,,True,False,False,,Event log which indicates defrost request - Added 19th October 2022 (Pcarr),
AMT,0x07B2,Zone 3 Output State,Table Only,True,FALSE,FALSE,ZoneConfiguration<0xF824> is greater than 2,Technician,,"21, 22, 23, 24, 26, 32",False,False,False,,"P.Carr 6th December 23: 
updating dependency so that this parameter is only logged when unit is configured with 3 zones.",
AMT,0x07D6,Zone 3 Run Time Hours,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 2,Technician,,64,False,False,True,,,
AMT,0x07DB,Zone 3 - Fan Motor 1 Current Drawn,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 2,Technician,,112,False,False,False,,,
AMT,0x07DC,Zone 3 - Fan Motor 2 Current Drawn,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 2,Technician,,112,False,False,False,,,
AMT,0x07DD,Zone 3 - Fan Motor 3 Current Drawn,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 2,Technician,,112,False,False,False,,,
AMT,0x07DF,Variable Temp. Differential Demand Defrost - Zone 3,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 2,User,,,True,False,False,,Event log which indicates defrost request,
AMT,0x07E3,Timed Defrost - Zone 3,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 2,User,,,True,False,False,,Event log which indicates defrost request,
AMT,0x07E4,Manual Defrost - Zone 3,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 2,User,,,True,False,False,,Event log which indicates defrost request,
AMT,0x0806,App Fail Status,Table Only,False,TRUE,FALSE,,Technician,,68,True,False,False,,"P.Carr 10th May 23: 
Added this parameter to aid in fault diagnosis for field units when code 68 sets. Refer to HPE ID 12992",
Nebula-Galaxy,0x087D,Power Totalizer,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x091D,Evaporator Fan Current Zone 2,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,112,False,False,False,,,
Nebula-Galaxy,0x096C,Pull Down Time Zone 2,Table Only,True,FALSE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x096D,Evaporator Fan Usage Zone 2,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x096E,Restart Differential Zone 2,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x096F,Zone 1 Config,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x0970,Zone 2 Config,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x09EE,Liquid Line Solenoid Zone 2 Current Drawn,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,67,False,False,False,,,
Nebula-Galaxy,0x8005,PDU State,Table Only,False,TRUE,FALSE,Tru Ignition (0x802F) == True,Technician,,,False,False,False,,,
Nebula-Galaxy,0x8006,Chassis Truck State,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x8007,PDU HVIL State,Table Only,False,TRUE,FALSE,No Dependency,Technician,,869,False,False,False,,,
Nebula-Galaxy,0x800B,PDU High Voltage,Table and Graph,True,FALSE,FALSE,Tru Ignition (0x802F) == True,Technician,Voltage (V),861,False,False,False,,,
Nebula-Galaxy,0x8013,Heater SSR Actual Duty Cycle,Table and Graph,False,TRUE,FALSE,Tru Ignition (0x802F) == True,Technician,,,False,False,False,,,
Nebula-Galaxy,0x8014,Heater SSR Temperature,Table and Graph,True,FALSE,FALSE,Tru Ignition (0x802F) == True,Technician,Temperatures (◦C/◦F ) MT Zone 1,867,False,False,False,,,
Nebula-Galaxy,0x8028,Heater Enable,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x802A,PDU LV Power Enable,Table Only,False,TRUE,FALSE,No Dependency,Technician,,"883, 868",False,False,False,,,
Nebula-Galaxy,0x802B,PDU Control PCB Enable,Table Only,False,TRUE,FALSE,No Dependency,Technician,,874,False,False,False,,,
Nebula-Galaxy,0x802C,TRU HVIL Reset,Table Only,False,TRUE,FALSE,No Dependency,Technician,,869,False,False,False,,,
Nebula-Galaxy,0x802D,TRU Battery Charging Enable,Table Only,False,TRUE,FALSE,No Dependency,Technician,,61,False,False,False,,,
Nebula-Galaxy,0x802F,TRU PDU Enable,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x8031,ePTO Ignition,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x8032,PDU HVP Contactor Status,Table Only,False,TRUE,FALSE,No Dependency,Technician,,861,False,False,False,,,
Nebula-Galaxy,0x8033,PDU HVN Contactor Status,Table Only,False,TRUE,FALSE,No Dependency,Technician,,861,False,False,False,,,
Nebula-Galaxy,0x8035,Truck Crash Signal Status,Table Only,False,TRUE,FALSE,ePTO Ignition (0x8031) == True,Technician,,,False,False,False,,,
Nebula-Galaxy,0x8036,PDU Internal Temperature,Table and Graph,True,FALSE,FALSE,Tru Ignition (0x802F) == True,Technician,Temperatures (◦C/◦F ) MT Zone 1,,False,False,False,,,
Nebula-Galaxy,0x8037,PDU Gateway Temperature,Table and Graph,True,FALSE,FALSE,Tru Ignition (0x802F) == True,Technician,Temperatures (◦C/◦F ) MT Zone 1,,False,False,False,,,
Nebula-Galaxy,0x8038,PDU Total Input Current,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,Currents (A),,False,False,False,,,
Nebula-Galaxy,0x8039,PDU Heater Output Current,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,Currents (A),"864, 866",False,False,False,,,
Nebula-Galaxy,0x803A,TRU Battery Voltage Reported by PDU,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,Voltage (V),61,False,False,False,,,
Nebula-Galaxy,0x803B,ePTO Low Voltage,Table and Graph,True,FALSE,FALSE,ePTO Ignition (0x8031) == True,Technician,Voltage (V),868,False,False,False,,,
Nebula-Galaxy,0x805E,PDU 12V Power Ready,Table Only,False,TRUE,FALSE,Tru Ignition (0x802F) == True,Technician,,"265, 883",False,False,False,,,
Nebula-Galaxy,0x8060,Truck HV Battery SOC,Table Only,True,FALSE,FALSE,No Dependency,Technician,,61,False,False,False,,,
Nebula-Galaxy,0x8061,PDU Total Input Power,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,871,False,False,False,,,
Nebula-Galaxy,0x8064,PDU HVP Contactor Enable,Table Only,False,TRUE,FALSE,Tru Ignition (0x802F) == True,Technician,,861,False,False,False,,,
Nebula-Galaxy,0x8065,PDU HVN Contactor Enable,Table Only,False,TRUE,FALSE,Tru Ignition (0x802F) == True,Technician,,861,False,False,False,,,
Nebula-Galaxy,0x8066,PDU Precharging Enable,Table Only,False,TRUE,FALSE,Tru Ignition (0x802F) == True,Technician,,862,False,False,False,,,
Nebula-Galaxy,0x8067,PDU HV HVIL Connector Break,Table Only,False,TRUE,FALSE,No Dependency,Technician,,869,False,False,False,,,
Nebula-Galaxy,0x8068,PDU Lid Switch HVIL Break,Table Only,False,TRUE,FALSE,No Dependency,Technician,,869,False,False,False,,,
Nebula-Galaxy,0x8069,PDU LV HVIL Connector Break,Table Only,False,TRUE,FALSE,No Dependency,Technician,,869,False,False,False,,,
Nebula-Galaxy,0x806A,TRU HVIL State,Table Only,False,TRUE,FALSE,No Dependency,Technician,,869,False,False,False,,,
Nebula-Galaxy,0x806C,ePTO Current Limit,Table and Graph,True,FALSE,FALSE,ePTO Ignition (0x8031) == True,Technician,Currents (A),"580, 581, 860",False,False,False,,,
Nebula-Galaxy,0x806D,ePTO Power Limit,Table and Graph,True,FALSE,FALSE,ePTO Ignition (0x8031) == True,Technician,,871,False,False,False,,,
Railblazer,0xF80D,Setpoint,Graph (stepped) and Table (continuous columns),TRUE,TRUE,FALSE,No Dependency,User,,127,False,False,False,,,
Nebula-Galaxy,0xF80D,Setpoint Zone 1,Table and Graph,True,FALSE,FALSE,No Dependency,User,,127,False,False,False,,,
AMT,0xF80D,Setpoint - Zone 1,Graph (stepped) and Table (continuous columns),True,FALSE,FALSE,No Dependency,User,"Temperatures (◦C/◦F )
MT Zone 1",127,False,False,False,,,
Nebula-Galaxy,0xF80D,Setpoint,Table and Graph,True,FALSE,FALSE,No Dependency,User,,127,False,False,False,,,
Navigator,0xF80D,Setpoint,Graph (stepped) and Table (continuous columns),True,TRUE,FALSE,No Dependency,,,127,False,False,False,,,User
DEET,0xF812,Mode Selection,Table Only,False,TRUE,FALSE,No Dependency,User,,102:66,True,True,False,Event log whenever function selection changes - log at start up,,
Nebula-Galaxy,0xF824,Zone Configuration,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
DEET,0xF832,Electric Standby Mode,Table Only,True,FALSE,FALSE,No Dependency,User,,,False,False,False,,,
Navigator,0xF833,Engine Selection,Table Only,False,TRUE,FALSE,No Dependency,,,111,True,False,False,Event log whenever Engine Selection changes or applicable alarm code is set.,,Technician
AMT,0xF833,Engine Selection,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,True,False,False,,,
Railblazer,0xF838,CS Fresh Cool Null Restart Temperature,Table Only,False,TRUE,FALSE,No Dependency,Technician,,159,False,True,False,Event log each time Cycle Sentry Fresh operation is entered (i.e. setpoint change to fresh range or change from continuous to Cycle sentry mode). Event log includes start up if conditions are met.,,
Navigator,0xF838,CS Fresh Cool Null Restart Temperature,Table Only,False,TRUE,FALSE,No Dependency,,,159,False,False,False,Event log each time Cycle Sentry Fresh operation is entered (i.e. setpoint change to fresh range or change from continuous to Cycle sentry mode). Event log includes start up if conditions are met.,,Technician
DEET,0xF838,CS Fresh Cool Null Restart Temperature,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,True,False,Event log each time Cycle Sentry Fresh operation is entered (i.e. setpoint change to fresh range or change from continuous to Cycle sentry mode). Event log includes start up if conditions are met.,,
AMT,0xF838,CS Fresh Cool Null Restart Temperature,Table Only,False,TRUE,FALSE,No Dependency,Technician,,159,True,True,False,,,
Railblazer,0xF839,CS Frozen Cool Null Restart Temperature,Table Only,False,TRUE,FALSE,No Dependency,Technician,,159,False,True,False,Event log each time Cycle Sentry Frozen operation is entered (i.e. setpoint change to fresh range or change from continuous to Cycle sentry mode). Event log includes start up if conditions are met.,,
DEET,0xF839,CS Frozen Cool Null Restart Temperature,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,True,False,Event log each time Cycle Sentry Frozen operation is entered (i.e. setpoint change to fresh range or change from continuous to Cycle sentry mode). Event log includes start up if conditions are met.,,
Navigator,0xF839,CS Frozen Cool Null Restart Temperature,Table Only,False,TRUE,FALSE,No Dependency,,,159,False,False,False,Event log each time Cycle Sentry Frozen operation is entered (i.e. setpoint change to fresh range or change from continuous to Cycle sentry mode). Event log includes start up if conditions are met.,,Technician
AMT,0xF839,CS Frozen Cool Null Restart Temperature,Table Only,False,TRUE,FALSE,No Dependency,Technician,,159,True,True,False,,,
DEET,0xF83C,CS Fresh Heat Null Restart Temperature,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,True,False,Event log each time Cycle Sentry Fresh operation is entered (i.e. setpoint change to fresh range or change from continuous to Cycle sentry mode). Event log includes start up if conditions are met.,,
Railblazer,0xF83C,CS Fresh Heat Null Restart Temperature,Table Only,False,TRUE,FALSE,No Dependency,Technician,,159,False,True,False,Event log each time Cycle Sentry Fresh operation is entered (i.e. setpoint change to fresh range or change from continuous to Cycle sentry mode). Event log includes start up if conditions are met.,,
AMT,0xF83C,CS Fresh Heat Null Restart Temperature,Table Only,False,TRUE,FALSE,No Dependency,Technician,,159,True,True,False,,,
Navigator,0xF83C,CS Fresh Heat Null Restart Temperature,Table Only,False,TRUE,FALSE,No Dependency,,,159,False,False,False,Event log each time Cycle Sentry Fresh operation is entered (i.e. setpoint change to fresh range or change from continuous to Cycle sentry mode). Event log includes start up if conditions are met.,,Technician
AMT,0xF83D,CS Frozen Heat Null Restart Temperature,Table Only,False,TRUE,FALSE,No Dependency,Technician,,159,True,True,False,,,
Navigator,0xF83D,CS Frozen Heat Null Restart Temperature,Table Only,False,TRUE,FALSE,No Dependency,,,159,False,False,False,Event log each time Cycle Sentry Frozen operation is entered (i.e. setpoint change to fresh range or change from continuous to Cycle sentry mode). Event log includes start up if conditions are met.,,Technician
Railblazer,0xF83D,CS Frozen Heat Null Restart Temperature,Table Only,False,TRUE,FALSE,No Dependency,Technician,,159,False,True,False,Event log each time Cycle Sentry Frozen operation is entered (i.e. setpoint change to fresh range or change from continuous to Cycle sentry mode). Event log includes start up if conditions are met.,,
DEET,0xF83D,CS Frozen Heat Null Restart Temperature,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,True,False,Event log each time Cycle Sentry Frozen operation is entered (i.e. setpoint change to fresh range or change from continuous to Cycle sentry mode). Event log includes start up if conditions are met.,,
Navigator,0xF848,Charging Stop Current,Table Only,False,TRUE,FALSE,Mode Selection = Cycle Sentry,,,159,True,False,False,Log event if parameter value changes.,,Engineering
AMT,0xF848,Charging Stop Current,Table Only,False,TRUE,FALSE,DebugControlAlgorithmActive<0x00F0> =  CYCLESENTRY<0>,Technician,,159,False,False,False,,P.Carr 28th Feb 23: changed SPN dependency from FunctionSelection<0xF812> to DebugControlAlgorithmActive<0x00F0>,
Railblazer,0xF848,Charging Stop Current,Table Only,False,TRUE,FALSE,Mode Selection = Cycle Sentry,Engineering,,159,True,False,False,Log event if parameter value changes.,,
Navigator,0xF87D,Charging Start Voltage,Table Only,False,TRUE,FALSE,Mode Selection = Cycle Sentry,,,159,True,False,False,Log event if parameter value changes.,,Engineering
Railblazer,0xF87D,Charging Start Voltage,Table Only,False,TRUE,FALSE,Mode Selection = Cycle Sentry,Engineering,,159,True,False,False,Log event if parameter value changes.,,
AMT,0xF87D,Charging Start Voltage,Table Only,False,TRUE,FALSE,DebugControlAlgorithmActive<0x00F0> =  CYCLESENTRY<0>,Technician,,159,True,False,False,,P.Carr 28th Feb 23: changed SPN dependency from FunctionSelection<0xF812> to DebugControlAlgorithmActive<0x00F0>,
AMT,0xF89B,Fuel Level Sensor Configuration,Table Only,False,TRUE,FALSE,No Dependency,Technician,,98,True,False,False,,,
AMT,0xF89C,Door Switch Configuration - Zone 1,Table Only,False,TRUE,FALSE,No Dependency,User,,108,True,False,False,,,
Navigator,0xF89C,Compartment Door Switch,Table Only,False,TRUE,FALSE,No Dependency,,,108,True,False,False,Log when applicable alarm code is set OR log event whenever parameter value changes,,User
Railblazer,0xF89C,Compartment Door Switch,Table Only,False,TRUE,FALSE,No Dependency,User,,108,True,False,False,Log when applicable alarm code is set OR log event whenever parameter value changes,,
Navigator,0xF912,TK Model,Table Only,False,TRUE,FALSE,No Dependency,,,111,True,False,False,Event log whenever Unit/TK Model changes or applicable alarm code is set.,,Technician
Railblazer,0xF912,TK Model,Table Only,False,TRUE,FALSE,No Dependency,Technician,,111,True,False,False,Event log whenever Unit/TK Model changes or applicable alarm code is set.,,
AMT,0xF912,TK Model,Table Only,False,TRUE,FALSE,No Dependency,Technician,,111,True,False,False,,,
Navigator,0xF96E,Electric Motor Start Counter,Table Only,False,TRUE,FALSE,No Dependency,,,,False,False,True,Event log conditions: log each day at 12:05 (midday) if control system is on.,,Technician
AMT,0xF96E,Electric Motor Start Counter,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,True,,,
