Platform,SPN,User Display Name,Display Types,TIME,Event,Config,Dependency,Access Level (Wintrac),Unit of Measurement,Event log when alarm code(s) set,Event Log When Parameter Changes?,Auto Log at Power ON?,Auto Log at Noon (12:05 PM)?,Additional Reqs,Documentation Notes,Access Level (WinTrac)
Nebula-Galaxy,0x05d2,combo device dc/ac requested speed,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,579,FALSE,FALSE,FALSE,compressor speed,,
Nebula-Galaxy,0x05d3,combo device system enable,table only,FALSE,TRUE,FALSE,no dependency,technician,,265,FALSE,FALSE,FALSE,mobilesystemenable`,,
Nebula-Galaxy,0x05d6,combo device control dc/dc converter,table only,FALSE,TRUE,FALSE,no dependency,technician,,265,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x05d7,combo device low voltage setpoint,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,265,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x05d9,combo device communitcation status,table only,FALSE,TRUE,FALSE,no dependency,technician,,265,FALSE,FALSE,FALSE,dcdccommsstatus,,
Nebula-Galaxy,0x05da,combo device inverter status,table only,FALSE,TRUE,FALSE,no dependency,technician,,579,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x05db,combo device inverter ready,table only,FALSE,TRUE,FALSE,no dependency,technician,,579,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x05dc,combo device dcdc error status,table only,FALSE,TRUE,FALSE,no dependency,technician,,265,FALSE,FALSE,FALSE,dcdcerrorstatus,,
Nebula-Galaxy,0x05dd,combo device dc/dc current,table and graph,TRUE,FALSE,FALSE,no dependency,technician,currents (a),265,FALSE,FALSE,FALSE,dcdccurrent,,
Nebula-Galaxy,0x05de,combo device dc/dc power,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,265,FALSE,FALSE,FALSE,dcdcpower,,
Nebula-Galaxy,0x05df,combo device dc/ac temp,table and graph,TRUE,FALSE,FALSE,no dependency,technician,temperatures (◦c/◦f ) mt zone 1,579,FALSE,FALSE,FALSE,invertertemp,,
Nebula-Galaxy,0x05e0,combo device dc/dc voltage,table and graph,TRUE,FALSE,FALSE,no dependency,technician,voltage (v),265,FALSE,FALSE,FALSE,dcdcvoltage,,
Nebula-Galaxy,0x05e1,combo device dc/ac inverter status,table only,FALSE,TRUE,FALSE,no dependency,technician,,579,FALSE,FALSE,FALSE,inverterstatus,,
Nebula-Galaxy,0x05e2,combo device dc/ac inverter ready,table only,FALSE,TRUE,FALSE,no dependency,technician,,579,FALSE,FALSE,FALSE,inverterready,,
Nebula-Galaxy,0x05e3,combo device dc/ac error status,table only,FALSE,TRUE,FALSE,no dependency,technician,,579,FALSE,FALSE,FALSE,invertererrorstatus,,
Nebula-Galaxy,0x05e4,combo device dc/ac speed,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,579,FALSE,FALSE,FALSE,compressor actual speed,,
Nebula-Galaxy,0x05e5,combo device dc/ac power,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,579,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x05e9,system state zone1,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824>=1 or zoneconfiguration<0xf824>=2,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x05e9,system state,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x05ea,system state zone2,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824>=2,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x05f1,evaporator fan usage zone 1,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x05f1,evaporator fan usage,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x05f2,restart differential,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x05f2,restart differential zone 1,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Railblazer,0x05fa,flashload source,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
AMT,0x05fa,flashload source,table only,FALSE,TRUE,FALSE,no dependency,technician,,,TRUE,FALSE,FALSE,,,
AMT,0x0617,system output state,table only,TRUE,FALSE,FALSE,no dependency,technician,,"21, 22, 23, 24, 26, 32",FALSE,FALSE,FALSE,,,
AMT,0x0618,zone 1 output state,table only,TRUE,FALSE,FALSE,no dependency,technician,,"21, 22, 23, 24, 26, 32",FALSE,FALSE,FALSE,,,
AMT,0x0619,zone 2 output state,table only,TRUE,FALSE,FALSE,zoneconfiguration<0xf824> is greater than 1,technician,,"21, 22, 23, 24, 26, 32",FALSE,FALSE,FALSE,,"p.carr 29th jan 24: 
updating dependency (previously had no dependency).",
AMT,0x0622,return air temperature - zone 3,table and graph,TRUE,FALSE,FALSE,zoneconfiguration<0xf824> is greater than 2,user,"temperatures (◦c/◦f )
mt zone 3","3, 280",FALSE,FALSE,FALSE,,,
AMT,0x0623,discharge air temperature - zone 3,table and graph,TRUE,FALSE,FALSE,zoneconfiguration<0xf824> is greater than 2,user,"temperatures (◦c/◦f )
mt zone 3","4, 280",FALSE,FALSE,FALSE,,,
AMT,0x0624,evaporator coil temperature - zone 3,table and graph,TRUE,FALSE,FALSE,zoneconfiguration<0xf824> is greater than 2,user,"temperatures (◦c/◦f )
mt zone 3","2, 9, 280",FALSE,FALSE,FALSE,,,
AMT,0x0649,zone 1 run time hours,table only,FALSE,TRUE,FALSE,no dependency,technician,,64,FALSE,FALSE,TRUE,,,
AMT,0x064a,zone 2 run time hours,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,technician,,64,FALSE,FALSE,TRUE,,,
AMT,0x064b,remote evap. type - zone 2,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,technician,,"52, 67, 110, 112, 143",TRUE,FALSE,FALSE,,,
Nebula-Galaxy,0x064f,combo device temperature,table and graph,TRUE,FALSE,FALSE,no dependency,technician,temperatures (◦c/◦f ) mt zone 1,"206, 265, 579",FALSE,FALSE,FALSE,combodevicetemp,,
Nebula-Galaxy,0x0650,combo device dc bus voltage,table and graph,TRUE,FALSE,FALSE,no dependency,technician,voltage (v),265,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0651,combo device dc bus power,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,265,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0652,combo device state,table only,FALSE,TRUE,FALSE,no dependency,technician,,265,FALSE,FALSE,FALSE,combodevicestate,,
Nebula-Galaxy,0x0653,combo device error lamp,table only,FALSE,TRUE,FALSE,no dependency,technician,,265,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0656,combo device precharge status,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,"enum values: 0 - precharge_active
1 - precharge_completed",,
AMT,0x0661,zone 2 - fan motor 1 current drawn,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,technician,,112,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0665,economizer liquid line solenoid current drawn,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,"10,26,93,95",FALSE,FALSE,FALSE,,,
AMT,0x0670,suction line solenoid z2 current drawn,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,technician,,110,FALSE,FALSE,FALSE,,,
AMT,0x0671,liquid line solenoid z2 current drawn,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,technician,,67,FALSE,FALSE,FALSE,,,
AMT,0x0672,hot gas solenoid z2 current drawn,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,technician,,52,FALSE,FALSE,FALSE,,,
AMT,0x0673,suction line solenoid z3 current drawn,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 2,technician,,110,FALSE,FALSE,FALSE,,,
AMT,0x0674,liquid line solenoid z3 current drawn,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 2,technician,,67,FALSE,FALSE,FALSE,,,
AMT,0x0675,hot gas solenoid z3 current drawn,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 2,technician,,52,FALSE,FALSE,FALSE,,,
AMT,0x0678,zone 2 - drain hose heater current drawn,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,technician,,143,FALSE,FALSE,FALSE,,,
AMT,0x0679,zone 3 - drain hose heater current drawn,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 2,technician,,143,FALSE,FALSE,FALSE,,,
AMT,0x068b,zone 2 - fan motor 2 current drawn,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,technician,,112,FALSE,FALSE,FALSE,,,
AMT,0x068c,zone 2 - fan motor 3 current drawn,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,technician,,112,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0698,truck low voltage command,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0699,pdu heater requested duty cycle command,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,this duty cycle is the requested duty cycle,,
Nebula-Galaxy,0x069a,high voltage power source command,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x069e,pull down time,table only,TRUE,FALSE,FALSE,temp control mode (0x0176)  == pulldown,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x069e,pull down time zone 1,table only,TRUE,FALSE,FALSE,temp control mode (0x0176)  == pulldown,technician,,,FALSE,FALSE,FALSE,,,
AMT,0x06a7,defrost controlling sensor - zone 2,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,technician,,,TRUE,FALSE,FALSE,,,
AMT,0x06a8,defrost termination method - zone 2,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,technician,,,FALSE,FALSE,FALSE,event log after defrost completion (defrost complete when defrostfractionz2<0x05ef> = 1 ),"p.carr 14th june 22: 
updated the additional requirement to clarify the correct spn which defines defrost completion for zone 2 (defrostfractionz2<0x05ef>)",
AMT,0x06b2,timed defrost - zone 2,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,user,,,TRUE,FALSE,FALSE,,event log which indicates defrost request,
AMT,0x06b3,manual defrost - zone 2,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,user,,,TRUE,FALSE,FALSE,,event log which indicates defrost request,
AMT,0x06b4,low coil temperature demand defrost - zone 2,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,user,,,TRUE,FALSE,FALSE,,event log which indicates defrost request,
AMT,0x06b5,variable temp. differential demand defrost - zone 2,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,user,,,TRUE,FALSE,FALSE,,event log which indicates defrost request,
AMT,0x06b6,modulation demand defrost - zone 2,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,user,,,TRUE,FALSE,FALSE,,event log which indicates defrost request,
AMT,0x06b7,door open defrost - zone 2,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,user,,,TRUE,FALSE,FALSE,,event log which indicates defrost request,
AMT,0x06b8,alert defrost - zone 2,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,user,,,TRUE,FALSE,FALSE,,event log which indicates defrost request,
Nebula-Galaxy,0x06cd,close heater relay,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x06e1,combo device dc/ac current,table and graph,TRUE,FALSE,FALSE,no dependency,technician,currents (a),579,FALSE,FALSE,FALSE,invertercurrent,,
AMT,0x0700,power down reason,table only,FALSE,TRUE,FALSE,no dependency,technician,,,TRUE,FALSE,FALSE,event log at power off,17th june 22: added by p.carr,
Nebula-Galaxy,0x074a,condenser fan current,table and graph,TRUE,FALSE,FALSE,no dependency,technician,currents (a),534,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x074b,evaporator fan current,table and graph,TRUE,FALSE,FALSE,no dependency,technician,currents (a),590,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x074b,evaporator fan current zone 1,table and graph,TRUE,FALSE,FALSE,no dependency,technician,currents (a),112,FALSE,FALSE,FALSE,,,
AMT,0x076c,reset type,table only,FALSE,TRUE,FALSE,no dependency,user,,,TRUE,FALSE,FALSE,,19th sept 22: added by p.carr to aid in diagnosis of field issues by determining if unit config reset or cold reset has been performed (i.e. after flash loading),
Nebula-Galaxy,0x076d,pull down time remaining,table only,TRUE,FALSE,FALSE,temp control mode (0x0176)  == pulldown,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x076d,pull down time remaining zone 1,table only,TRUE,FALSE,FALSE,temp control mode (0x0176)  == pulldown,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0771,port condenser fan speed request,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,267,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0771,roadside condenser fan speed request,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,267,FALSE,FALSE,FALSE,roadcondfspdrequest,,
Nebula-Galaxy,0x0772,evaporator fan speed request zone 1,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0772,roadside evaporator fan speed request,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,267,FALSE,FALSE,FALSE,roadevapfspdrequest,,
Nebula-Galaxy,0x0773,star condenser fan speed request,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,268,FALSE,FALSE,FALSE,curbcondfspdrequest,,
Nebula-Galaxy,0x0773,curbside condenser fan speed request,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,268,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0774,curbside evaporator fan speed request,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,268,FALSE,FALSE,FALSE,curbevapfspdrequest,,
Nebula-Galaxy,0x0774,evaporator fan speed request zone 2,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
AMT,0x0776,fixed delta modulation defrost - zone 1,table only,FALSE,TRUE,FALSE,no dependency,user,,,TRUE,FALSE,FALSE,,event log which indicates defrost request - added 19th october 2022 (pcarr),
AMT,0x07b2,zone 3 output state,table only,TRUE,FALSE,FALSE,zoneconfiguration<0xf824> is greater than 2,technician,,"21, 22, 23, 24, 26, 32",FALSE,FALSE,FALSE,,"p.carr 6th december 23: 
updating dependency so that this parameter is only logged when unit is configured with 3 zones.",
AMT,0x07d6,zone 3 run time hours,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 2,technician,,64,FALSE,FALSE,TRUE,,,
AMT,0x07db,zone 3 - fan motor 1 current drawn,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 2,technician,,112,FALSE,FALSE,FALSE,,,
AMT,0x07dc,zone 3 - fan motor 2 current drawn,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 2,technician,,112,FALSE,FALSE,FALSE,,,
AMT,0x07dd,zone 3 - fan motor 3 current drawn,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 2,technician,,112,FALSE,FALSE,FALSE,,,
AMT,0x07df,variable temp. differential demand defrost - zone 3,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 2,user,,,TRUE,FALSE,FALSE,,event log which indicates defrost request,
AMT,0x07e3,timed defrost - zone 3,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 2,user,,,TRUE,FALSE,FALSE,,event log which indicates defrost request,
AMT,0x07e4,manual defrost - zone 3,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 2,user,,,TRUE,FALSE,FALSE,,event log which indicates defrost request,
AMT,0x0806,app fail status,table only,FALSE,TRUE,FALSE,,technician,,68,TRUE,FALSE,FALSE,,"p.carr 10th may 23: 
added this parameter to aid in fault diagnosis for field units when code 68 sets. refer to hpe id 12992",
Nebula-Galaxy,0x087d,power totalizer,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x091d,evaporator fan current zone 2,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,112,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x096c,pull down time zone 2,table only,TRUE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x096d,evaporator fan usage zone 2,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x096e,restart differential zone 2,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x096f,zone 1 config,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0970,zone 2 config,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x09ee,liquid line solenoid zone 2 current drawn,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,67,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8005,pdu state,table only,FALSE,TRUE,FALSE,tru ignition (0x802f) == true,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8006,chassis truck state,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8007,pdu hvil state,table only,FALSE,TRUE,FALSE,no dependency,technician,,869,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x800b,pdu high voltage,table and graph,TRUE,FALSE,FALSE,tru ignition (0x802f) == true,technician,voltage (v),861,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8013,heater ssr actual duty cycle,table and graph,FALSE,TRUE,FALSE,tru ignition (0x802f) == true,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8014,heater ssr temperature,table and graph,TRUE,FALSE,FALSE,tru ignition (0x802f) == true,technician,temperatures (◦c/◦f ) mt zone 1,867,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8028,heater enable,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x802a,pdu lv power enable,table only,FALSE,TRUE,FALSE,no dependency,technician,,"883, 868",FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x802b,pdu control pcb enable,table only,FALSE,TRUE,FALSE,no dependency,technician,,874,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x802c,tru hvil reset,table only,FALSE,TRUE,FALSE,no dependency,technician,,869,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x802d,tru battery charging enable,table only,FALSE,TRUE,FALSE,no dependency,technician,,61,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x802f,tru pdu enable,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8031,epto ignition,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8032,pdu hvp contactor status,table only,FALSE,TRUE,FALSE,no dependency,technician,,861,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8033,pdu hvn contactor status,table only,FALSE,TRUE,FALSE,no dependency,technician,,861,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8035,truck crash signal status,table only,FALSE,TRUE,FALSE,epto ignition (0x8031) == true,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8036,pdu internal temperature,table and graph,TRUE,FALSE,FALSE,tru ignition (0x802f) == true,technician,temperatures (◦c/◦f ) mt zone 1,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8037,pdu gateway temperature,table and graph,TRUE,FALSE,FALSE,tru ignition (0x802f) == true,technician,temperatures (◦c/◦f ) mt zone 1,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8038,pdu total input current,table and graph,TRUE,FALSE,FALSE,no dependency,technician,currents (a),,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8039,pdu heater output current,table and graph,TRUE,FALSE,FALSE,no dependency,technician,currents (a),"864, 866",FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x803a,tru battery voltage reported by pdu,table and graph,TRUE,FALSE,FALSE,no dependency,technician,voltage (v),61,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x803b,epto low voltage,table and graph,TRUE,FALSE,FALSE,epto ignition (0x8031) == true,technician,voltage (v),868,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x805e,pdu 12v power ready,table only,FALSE,TRUE,FALSE,tru ignition (0x802f) == true,technician,,"265, 883",FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8060,truck hv battery soc,table only,TRUE,FALSE,FALSE,no dependency,technician,,61,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8061,pdu total input power,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,871,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8064,pdu hvp contactor enable,table only,FALSE,TRUE,FALSE,tru ignition (0x802f) == true,technician,,861,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8065,pdu hvn contactor enable,table only,FALSE,TRUE,FALSE,tru ignition (0x802f) == true,technician,,861,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8066,pdu precharging enable,table only,FALSE,TRUE,FALSE,tru ignition (0x802f) == true,technician,,862,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8067,pdu hv hvil connector break,table only,FALSE,TRUE,FALSE,no dependency,technician,,869,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8068,pdu lid switch hvil break,table only,FALSE,TRUE,FALSE,no dependency,technician,,869,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x8069,pdu lv hvil connector break,table only,FALSE,TRUE,FALSE,no dependency,technician,,869,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x806a,tru hvil state,table only,FALSE,TRUE,FALSE,no dependency,technician,,869,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x806c,epto current limit,table and graph,TRUE,FALSE,FALSE,epto ignition (0x8031) == true,technician,currents (a),"580, 581, 860",FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x806d,epto power limit,table and graph,TRUE,FALSE,FALSE,epto ignition (0x8031) == true,technician,,871,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0xf80d,setpoint zone 1,table and graph,TRUE,FALSE,FALSE,no dependency,user,,127,FALSE,FALSE,FALSE,,,
AMT,0xf80d,setpoint - zone 1,graph (stepped) and table (continuous columns),TRUE,FALSE,FALSE,no dependency,user,"temperatures (◦c/◦f )
mt zone 1",127,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0xf80d,setpoint,table and graph,TRUE,FALSE,FALSE,no dependency,user,,127,FALSE,FALSE,FALSE,,,
Navigator,0xf80d,setpoint,graph (stepped) and table (continuous columns),TRUE,TRUE,FALSE,no dependency,,,127,FALSE,FALSE,FALSE,,,user
Railblazer,0xf80d,setpoint,graph (stepped) and table (continuous columns),TRUE,TRUE,FALSE,no dependency,user,,127,FALSE,FALSE,FALSE,,,
DEET,0xf812,mode selection,table only,FALSE,TRUE,FALSE,no dependency,user,,102:66,TRUE,TRUE,FALSE,event log whenever function selection changes - log at start up,,
Nebula-Galaxy,0xf824,zone configuration,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
DEET,0xf832,electric standby mode,table only,TRUE,FALSE,FALSE,no dependency,user,,,FALSE,FALSE,FALSE,,,
AMT,0xf833,engine selection,table only,FALSE,TRUE,FALSE,no dependency,technician,,,TRUE,FALSE,FALSE,,,
Navigator,0xf833,engine selection,table only,FALSE,TRUE,FALSE,no dependency,,,111,TRUE,FALSE,FALSE,event log whenever engine selection changes or applicable alarm code is set.,,technician
DEET,0xf838,cs fresh cool null restart temperature,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,TRUE,FALSE,event log each time cycle sentry fresh operation is entered (i.e. setpoint change to fresh range or change from continuous to cycle sentry mode). event log includes start up if conditions are met.,,
Navigator,0xf838,cs fresh cool null restart temperature,table only,FALSE,TRUE,FALSE,no dependency,,,159,FALSE,FALSE,FALSE,event log each time cycle sentry fresh operation is entered (i.e. setpoint change to fresh range or change from continuous to cycle sentry mode). event log includes start up if conditions are met.,,technician
AMT,0xf838,cs fresh cool null restart temperature,table only,FALSE,TRUE,FALSE,no dependency,technician,,159,TRUE,TRUE,FALSE,,,
Railblazer,0xf838,cs fresh cool null restart temperature,table only,FALSE,TRUE,FALSE,no dependency,technician,,159,FALSE,TRUE,FALSE,event log each time cycle sentry fresh operation is entered (i.e. setpoint change to fresh range or change from continuous to cycle sentry mode). event log includes start up if conditions are met.,,
Railblazer,0xf839,cs frozen cool null restart temperature,table only,FALSE,TRUE,FALSE,no dependency,technician,,159,FALSE,TRUE,FALSE,event log each time cycle sentry frozen operation is entered (i.e. setpoint change to fresh range or change from continuous to cycle sentry mode). event log includes start up if conditions are met.,,
DEET,0xf839,cs frozen cool null restart temperature,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,TRUE,FALSE,event log each time cycle sentry frozen operation is entered (i.e. setpoint change to fresh range or change from continuous to cycle sentry mode). event log includes start up if conditions are met.,,
Navigator,0xf839,cs frozen cool null restart temperature,table only,FALSE,TRUE,FALSE,no dependency,,,159,FALSE,FALSE,FALSE,event log each time cycle sentry frozen operation is entered (i.e. setpoint change to fresh range or change from continuous to cycle sentry mode). event log includes start up if conditions are met.,,technician
AMT,0xf839,cs frozen cool null restart temperature,table only,FALSE,TRUE,FALSE,no dependency,technician,,159,TRUE,TRUE,FALSE,,,
AMT,0xf83c,cs fresh heat null restart temperature,table only,FALSE,TRUE,FALSE,no dependency,technician,,159,TRUE,TRUE,FALSE,,,
Navigator,0xf83c,cs fresh heat null restart temperature,table only,FALSE,TRUE,FALSE,no dependency,,,159,FALSE,FALSE,FALSE,event log each time cycle sentry fresh operation is entered (i.e. setpoint change to fresh range or change from continuous to cycle sentry mode). event log includes start up if conditions are met.,,technician
Railblazer,0xf83c,cs fresh heat null restart temperature,table only,FALSE,TRUE,FALSE,no dependency,technician,,159,FALSE,TRUE,FALSE,event log each time cycle sentry fresh operation is entered (i.e. setpoint change to fresh range or change from continuous to cycle sentry mode). event log includes start up if conditions are met.,,
DEET,0xf83c,cs fresh heat null restart temperature,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,TRUE,FALSE,event log each time cycle sentry fresh operation is entered (i.e. setpoint change to fresh range or change from continuous to cycle sentry mode). event log includes start up if conditions are met.,,
Navigator,0xf83d,cs frozen heat null restart temperature,table only,FALSE,TRUE,FALSE,no dependency,,,159,FALSE,FALSE,FALSE,event log each time cycle sentry frozen operation is entered (i.e. setpoint change to fresh range or change from continuous to cycle sentry mode). event log includes start up if conditions are met.,,technician
AMT,0xf83d,cs frozen heat null restart temperature,table only,FALSE,TRUE,FALSE,no dependency,technician,,159,TRUE,TRUE,FALSE,,,
